cruiseid,cruise,station,beginlon,beginlat,begindatetime,stratum,AMMODYTES DUBIUS,GALATHEIDAE,SPHYRNA ZYGAENA,HEMITRIPTERUS AMERICANUS,LEUCORAJA GARMANI,CALLINECTES SAPIDUS,PETROMYZON MARINUS,MACROURIDAE,SPHOEROIDES MACULATUS,CYCLOPTERUS LUMPUS,PRIONOTUS EVOLANS,PORTUNIDAE,CHAUNAX STIGMAEUS,SPHYRAENA SP,LOLIGO PEALEII,CLUPEA HARENGUS,UROPHYCIS CHESTERI,CITHARICHTHYS CORNUTUS,STENOTOMUS CHRYSOPS,ARGENTINA STRIATA,UROPHYCIS CHUSS,MACROZOARCES AMERICANUS,DASYATIS AMERICANA,CENTROPRISTIS STRIATA,CONGER OCEANICUS,STOMIIDAE,ETRUMEUS TERES,CITHARICHTHYS SP,PRIONOTUS STEARNSI,MERLUCCIUS BILINEARIS,MELANOGRAMMUS AEGLEFINUS,BREVOORTIA TYRANNUS,SYNODUS FOETENS,LEBBEUS POLARIS,SCORPAENIDAE,ALOSA AESTIVALIS,SCOMBER JAPONICUS,HELICOLENUS DACTYLOPTERUS,MYLIOBATIS FREMINVILLEI,SERIOLA ZONATA,BOTHIDAE,SARDINELLA AURITA,UROPHYCIS REGIA,CITHARICHTHYS ARCTIFRONS,TRICHIURUS LEPTURUS,UROPHYCIS TENUIS,BROSME BROSME,PONTOPHILUS NORVEGICUS,REINHARDTIUS HIPPOGLOSSOIDES,CYTTOPSIS ROSEA,LOPHIUS GASTROPHYSUS,LAGODON RHOMBOIDES,CARCHARHINUS BREVIPINNA,ANCHOA MITCHILLI,ARIOSOMA BALEARICUM,DASYATIS CENTROURA,CHLAMYS ISLANDICA,BATHYNECTES LONGISPINA,TAUTOGA ONITIS,TORPEDO NOBILIANA,TRACHINOCEPHALUS MYOPS,CETORHINUS MAXIMUS,ENCHELYOPUS CIMBRIUS,PRIONOTUS CAROLINUS,PSEUDOPLEURONECTES AMERICANUS,GLYPTOCEPHALUS CYNOGLOSSUS,ANTIGONIA CAPROS,OPHICHTHIDAE,ARCTICA ISLANDICA,ANARHICHAS LUPUS,SCOMBRIDAE,MACRORHAMPHOSUS SCOLOPAX,CAULOLATILUS MICROPS,AMBLYRAJA RADIATA,CRUSTACEA SHRIMP,ARIOMMA BONDI,GADUS MORHUA,UPENEUS PARVUS,MENTICIRRHUS AMERICANUS,ILLEX ILLECEBROSUS,SQUALUS ACANTHIAS,TRIGLOPS MURRAYI,LYCENCHELYS VERRILLI,PERISTEDION GRACILE,ZENOPSIS CONCHIFERA,LEUCORAJA OCELLATA,POLYMIXIA LOWEI,LEUCORAJA ERINACEA,RACHYCENTRON CANADUM,PORICHTHYS PLECTRODON,ANGUILLIFORMES,SPIRONTOCARIS LILJEBORGII,LARIMUS FASCIATUS,CHIONOECETES OPILIO,MUSTELUS CANIS,MONOLENE SESSILICAUDA,PARALICHTHYS DENTATUS,DASYATIS SAY,CARETTA CARETTA,ANCHOA HEPSETUS,PRIONOTUS RUBIO,PANDALUS PROPINQUUS,SERIOLA RIVOLIANA,ALUTERUS MONOCEROS,MALACORAJA SENTA,MICROPOGONIAS UNDULATUS,SQUATINA DUMERIL,MORONE SAXATILIS,GERYON QUINQUEDENS,FOETOREPUS AGASSIZI,TRACHURUS LATHAMI,CRYPTACANTHODES MACULATUS,ALOSA PSEUDOHARENGUS,LEBBEUS GROENLANDICUS,ORTHOPRISTIS CHRYSOPTERA,LEPOPHIDIUM PROFUNDORUM,STOMATOPODA,HIPPOGLOSSOIDES PLATESSOIDES,CHLOROPHTHALMUS AGASSIZI,MYOXOCEPHALUS OCTODECEMSPINOSUS,HIPPOGLOSSUS HIPPOGLOSSUS,MENTICIRRHUS SAXATILIS,SCOMBERESOX SAURUS,LITHODES MAJA,SCOPHTHALMUS AQUOSUS,LAGOCEPHALUS LAEVIGATUS,ASTROSCOPUS GUTTATUS,HOMARUS AMERICANUS,MAUROLICUS WEITZMANI,SQUALIDAE,PASIPHAEA MULTIDENTATA,SCYLIORHINUS RETIFER,OSMERUS MORDAX,STOLOTEUTHIS LEUCOPTERA,CEPHALOPODA,CRANGON SEPTEMSPINOSA,ARGENTINA SILUS,PEPRILUS TRIACANTHUS,CONGRIDAE,LIMULUS POLYPHEMUS,XENOLEPIDICHTHYS DALGLEISHI,PARASUDIS TRUCULENTA,BATHYPOLYPUS ARCTICUS,BALISTES CAPRISCUS,FISTULARIA PETIMBA,ACANTHOCARPUS ALEXANDRI,CARCHARHINUS PLUMBEUS,HEMANTHIAS AUREORUBENS,PROMETHICHTHYS PROMETHEUS,SYMPHURUS SP,POLLACHIUS VIRENS,POGONIAS CROMIS,UROPHYCIS SP,ARCHOSARGUS PROBATOCEPHALUS,CALAPPIDAE,OGCOCEPHALIDAE,DICHELOPANDALUS LEPTOCERUS,OVALIPES STEPHENSONI,MYCTOPHIDAE,MAJIDAE,PARALICHTHYS OBLONGUS,PANDALUS MONTAGUI,CYNOSCION REGALIS,PANDALUS BOREALIS,OVALIPES OCELLATUS,GYMNURA ALTAVELA,PRIONOTUS ALATUS,CANCER IRRORATUS,LUMPENUS LUMPRETAEFORMIS,DIPTURUS LAEVIS,CANCER BOREALIS,MYXINE GLUTINOSA,SICYONIA BREVIROSTRIS,SCOMBER SCOMBRUS,PLACOPECTEN MAGELLANICUS,SEPIOLIDAE,PARALEPIDAE,ETROPUS SP,PHOLIS GUNNELLUS,CHAULIODUS SLOANI,TRASH SPECIES IN CATCH,LEIOSTOMUS XANTHURUS,LOPHIUS AMERICANUS,TAUTOGOLABRUS ADSPERSUS,SCIAENOPS OCELLATUS,RAJA EGLANTERIA,SPISULA SOLIDISSIMA,RHIZOPRIONODON TERRAENOVAE,MELANOSTIGMA ATLANTICUM,DECAPTERUS PUNCTATUS,SEBASTES FASCIATUS,LIMANDA FERRUGINEA,ASPIDOPHOROIDES MONOPTERYGIUS,ALOSA SAPIDISSIMA,CHAETODIPTERUS FABER,POMATOMUS SALTATRIX,ACIPENSER OXYRHYNCHUS,MERLUCCIUS ALBIDUS
HB201601,201602,351,-68.785643,43.392167,01/06/2016-05:40:14,1380,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,40,23,0,0,0,0,0,0,0,468,112,0,0,18,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,9,0,0,0,1,0,0,0,0,5,0,18,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7,0,0,0,0,43,0,4,1,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0,0,0,0,1298,0,0,0,1,721,0,185,0,0,0,0,0,0,3,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,59,1,5,0,0,0,0,0
HB201601,201602,102,-75.438992,37.396638,18/04/2016-00:37:47,3350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,4,0,12,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,22,0,11,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
HB201601,201602,236,-68.084373,40.52741,20/05/2016-06:27:02,1130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,1,0,2,0,0,0,0,4,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201601,201602,289,-66.56318,40.902938,25/05/2016-12:46:06,1180,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,1,0,0,0,0,0,0,0,203,0,0,0,0,0,0,0,216,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201601,201602,134,-72.189335,39.543218,21/04/2016-01:27:13,1030,0,2,0,0,0,0,0,0,0,0,0,0,0,0,825,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,1,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,2,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201601,201602,329,-66.824655,44.303668,29/05/2016-13:37:40,1351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,16,0,0,0,0,0,0,0,0,538,62,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34,0,0,1,0,0,0,0,0,0,0,19,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,2,0,0,0,0
HB201601,201602,169,-71.531183,41.122722,08/05/2016-19:52:02,3450,0,0,0,1,0,0,0,0,0,0,1,0,0,0,17,0,0,0,939,0,0,2,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201601,201602,332,-67.072733,44.27427,29/05/2016-19:50:22,1351,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,30,34,0,0,0,0,0,0,0,89,10,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,53,0,0,0,0,0,0,0,6,1,0,7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,35,0,0,0,0,0,0,0,44,0,0,0,0,4,0,0,0,0,0,0,0,0,0,12,0,0,11,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
HB201601,201602,240,-68.378833,40.328833,20/05/2016-14:45:24,1140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5227,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201601,201602,213,-69.9305,41.899,12/05/2016-23:34:28,3560,10,0,0,5,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,1,0,0,5,0,0,0,0,0,11,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,6,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,495,0,0,0,0,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,12,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0
HB201601,201602,287,-67.012972,41.097137,25/05/2016-07:32:51,1160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,12,1,0,0,0,0,0,0,0,105,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
HB201601,201602,209,-69.373225,41.176277,12/05/2016-14:02:54,1250,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201601,201602,303,-66.12194,41.935737,26/05/2016-14:53:56,1160,0,0,0,6,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,15,0,0,134,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,402,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
HB201601,201602,232,-68.142413,40.983555,19/05/2016-22:18:35,1190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,0,0,0,0,1,2,0,0,0,0,0,0,0,3,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201601,201602,175,-70.149,41.0755,09/05/2016-09:04:18,3460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,6,0,0,0,0,19,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,18,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,18,0,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,29,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201601,201602,330,-66.863927,44.265883,29/05/2016-15:01:29,1351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,50,0,0,0,0,0,0,0,0,573,141,0,0,2,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,77,0,0,1,0,0,0,0,0,0,0,61,0,0,0,0,0,0,4,0,0,0,0,0,0,0,10,0,0,27,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,721,0,0,2,0,0,0,0
HB201601,201602,237,-68.300842,40.55495,20/05/2016-08:15:05,1130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,0,0,0,1,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,4,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,0,0,0,3,0,29,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,4,0,0,0,0,3,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201601,201602,161,-73.173867,40.578902,08/05/2016-02:11:42,3080,0,0,0,0,0,0,0,0,0,0,18,0,0,0,9,0,0,0,11,0,0,0,0,6,0,0,0,0,0,98,0,0,0,0,0,171,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,28,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,19,0,323,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,33,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
HB201601,201602,203,-69.584738,40.715532,11/05/2016-23:18:13,1090,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,55,4,0,1,0,0,0,0,0,168,73,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0,0,0,0,128,0,165,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
HB201601,201602,275,-67.752833,41.7875,24/05/2016-06:17:23,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,15,0,0,0,0,1,0,0,0,0,0,0,0,0,70,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,25,0,0,0,0,0,0,0,0,0,0,0,15,0,0,2,8,0,0,0,0,41,0,282,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201601,201602,112,-73.704402,38.636965,19/04/2016-01:32:56,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,66,0,5,0,0,28,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,43,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,19,0,0,1,0,0,0,3049,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201601,201602,381,-69.87789,41.994377,04/06/2016-01:52:30,1230,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,258,177,0,0,0,0,0,0,0,268,2243,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,8,0,0,0,0,0,0,0,13,1,0,15,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,0,0,0,10,0,209,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,179,0,0,0,2,0,0,0,0,0,0,1,0,1,2,0,0,0,75,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,115,58,0,0,0,0,0
HB201601,201602,306,-65.747658,42.076273,26/05/2016-21:10:26,1290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0
HB201601,201602,72,-75.325533,35.706252,13/04/2016-19:24:37,3440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,542,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
HB201601,201602,379,-70.073157,42.119162,03/06/2016-20:48:29,3610,1,0,0,5,0,0,0,0,0,0,0,0,0,0,21,2,0,0,0,0,4,7,0,0,0,0,0,0,0,47,44,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,164,0,0,0,0,0,0,130,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,3,0,0,0,0
