cruiseid,cruise,station,beginlon,beginlat,begindatetime,stratum,POLLACHIUS VIRENS,REINHARDTIUS HIPPOGLOSSOIDES,MENTICIRRHUS SAXATILIS,GYMNURA ALTAVELA,MUSTELUS CANIS,TRIGLOPS MURRAYI,ARCTICA ISLANDICA,ILLEX ILLECEBROSUS,TORPEDO NOBILIANA,ASTROSCOPUS GUTTATUS,PROMETHICHTHYS PROMETHEUS,CRUSTACEA SHRIMP,PEPRILUS TRIACANTHUS,MACROURIDAE,ACANTHOCARPUS ALEXANDRI,SALMO SALAR,SYNAGROPS BELLUS,PARALEPIDAE,UROPHYCIS TENUIS,ARGOPECTEN IRRADIANS,SYNODONTIDAE,PHOLIS GUNNELLUS,MELANOGRAMMUS AEGLEFINUS,TAUTOGOLABRUS ADSPERSUS,CEPHALOPODA,CITHARICHTHYS CORNUTUS,HIPPOGLOSSOIDES PLATESSOIDES,MENTICIRRHUS AMERICANUS,ALOSA AESTIVALIS,MYOXOCEPHALUS OCTODECEMSPINOSUS,ZOARCIDAE,SCORPAENIDAE,GADUS MORHUA,CANCER BOREALIS,HIPPOGLOSSUS HIPPOGLOSSUS,LUMPENUS LUMPRETAEFORMIS,STENOTOMUS CHRYSOPS,BROSME BROSME,LOPHIUS GASTROPHYSUS,CARCHARIAS TAURUS,CANCER IRRORATUS,PARALICHTHYS OBLONGUS,SCOPHTHALMUS AQUOSUS,LOLIGO PLEII,PONTOPHILUS NORVEGICUS,SPHOEROIDES MACULATUS,TRACHURUS LATHAMI,LEIOSTOMUS XANTHURUS,CHIONOECETES OPILIO,DICHELOPANDALUS LEPTOCERUS,PORTUNUS SPINIMANUS,SCYLIORHINUS RETIFER,ARGYROPELECUS ACULEATUS,DASYATIS SAY,GLYPTOCEPHALUS CYNOGLOSSUS,OSMERUS MORDAX,ARCTOZENUS RISSOI,CONGER OCEANICUS,CONGRIDAE,POMATOMUS SALTATRIX,BREVOORTIA TYRANNUS,LOPHIIFORMES,UNKNOWN 01,DIBRANCHUS ATLANTICUS,MYXINE GLUTINOSA,PLACOPECTEN MAGELLANICUS,LOPHIUS AMERICANUS,OPHIDION GRAYI,CYNOSCION REGALIS,ETROPUS SP,MICROPOGONIAS UNDULATUS,BAIRDIELLA CHRYSOURA,ENCHELYOPUS CIMBRIUS,PENAEUS SP,CALLINECTES SAPIDUS,OVALIPES STEPHENSONI,LIMANDA FERRUGINEA,MULLUS AURATUS,SCOMBER SCOMBRUS,GYMNURA MICRURA,ETROPUS MICROSTOMUS,PSEUDOPLEURONECTES AMERICANUS,GADELLA IMBERBIS,CHLAMYS ISLANDICA,PORTUNIDAE,MAJIDAE,NEMICHTHYS SCOLOPACEUS,LYCENCHELYS VERRILLI,CRYPTACANTHODES MACULATUS,ALOSA PSEUDOHARENGUS,SYMPHURUS SP,HOMARUS AMERICANUS,PRIACANTHUS ARENATUS,TRICHIURIDAE,MAUROLICUS WEITZMANI,HEMANTHIAS AUREORUBENS,LEUCORAJA OCELLATA,CALAPPIDAE,ANTHIAS NICHOLSI,MALACORAJA SENTA,LIMULUS POLYPHEMUS,CYCLOPTERUS LUMPUS,LEPOPHIDIUM PROFUNDORUM,SQUATINA DUMERIL,LITHODES MAJA,OVALIPES OCELLATUS,PRIONOTUS EVOLANS,CLUPEA HARENGUS,PRIONOTUS ALATUS,ARGENTINA STRIATA,PERISTEDION MINIATUM,SCOMBER JAPONICUS,AMMODYTES DUBIUS,LEUCORAJA GARMANI,PRIONOTUS CAROLINUS,MELANOSTIGMA ATLANTICUM,SEBASTES FASCIATUS,FOETOREPUS AGASSIZI,RAJA EGLANTERIA,CYNOSCION NOTHUS,TAUTOGA ONITIS,STELLEROIDEA,CHLOROPHTHALMUS AGASSIZI,ASPIDOPHOROIDES MONOPTERYGIUS,UROPHYCIS REGIA,MORONE SAXATILIS,SEPIOLIDAE,LAGOCEPHALUS LAEVIGATUS,MONOLENE SESSILICAUDA,MYLIOBATIS FREMINVILLEI,SPISULA SOLIDISSIMA,LOPHOLATILUS CHAMAELEONTICEPS,DIPTURUS LAEVIS,ALOSA SAPIDISSIMA,HELICOLENUS DACTYLOPTERUS,DASYATIS CENTROURA,CAPROIDAE,CARCHARHINUS PLUMBEUS,TETRAODONTIDAE,MERLUCCIUS BILINEARIS,ANARHICHAS LUPUS,MACROZOARCES AMERICANUS,LOLIGO PEALEII,MENIDIA MENIDIA,CITHARICHTHYS ARCTIFRONS,HEMITRIPTERUS AMERICANUS,CYTTOPSIS ROSEA,STOLOTEUTHIS LEUCOPTERA,UROPHYCIS SP,AMBLYRAJA RADIATA,POLYMIXIA LOWEI,ARGENTINA SILUS,PARALICHTHYS DENTATUS,CHAULIODUS SLOANI,PASIPHAEA MULTIDENTATA,EUMICROTREMUS SPINOSUS,ANTIGONIA CAPROS,ARGOPECTEN GIBBUS,SYNGNATHIDAE,MACRORHAMPHOSUS SCOLOPAX,OPHIDION MARGINATUM,GALATHEIDAE,MERLUCCIUS ALBIDUS,GERYON QUINQUEDENS,PONTINUS LONGISPINIS,SQUALUS ACANTHIAS,ZENOPSIS CONCHIFERA,CENTROPRISTIS STRIATA,PETROMYZON MARINUS,TRASH SPECIES IN CATCH,ETRUMEUS TERES,BATHYNECTES LONGISPINA,ANCHOA MITCHILLI,ACIPENSER OXYRHYNCHUS,LEUCORAJA ERINACEA,UROPHYCIS CHUSS,XENOLEPIDICHTHYS DALGLEISHI,UROPHYCIS CHESTERI,OPHICHTHIDAE,PARASUDIS TRUCULENTA,SYNODUS FOETENS,SERRANIDAE,MOLA MOLA,TRICHIURUS LEPTURUS,BATHYPOLYPUS ARCTICUS,MYCTOPHIDAE
HB201201,201202,290,-66.756492,41.62509,15/04/2012-03:16:01,1160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454,0,0,0,4,0,0,16,0,0,3,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,318,16,0,0,0,0,0,0,0,0,0,0
HB201201,201202,192,-68.372813,40.321463,04/04/2012-05:24:05,1140,0,0,0,0,0,0,0,0,0,0,0,0,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,12,0,0,0,0,0,0,106,0,0,97,0,125,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,20,0,0,0,0,0,0,0,0,0,2
HB201201,201202,74,-75.478805,37.338085,13/03/2012-23:06:44,3350,0,0,0,0,0,0,0,0,0,1,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,46,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
HB201201,201202,148,-72.29009,40.467638,25/03/2012-12:13:35,1020,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,3,0,0,0,0,0,48,0,10,60,0,136,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,655,0,1,0,0,0,0,0,0,139,8,0,0,0,0,0,0,0,0,0,0
HB201201,201202,63,-75.640258,36.254217,12/03/2012-22:18:06,3410,0,0,0,0,1,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1116,0,0,0,0,0,0,5,0,0,0,16,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HB201201,201202,28,-74.369787,37.875702,03/03/2012-03:31:31,1700,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3787,0,13,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0
HB201201,201202,402,-69.39338,42.628173,03/05/2012-18:30:09,1280,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,13,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1976,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,3,0
HB201201,201202,383,-68.104137,43.938137,01/05/2012-00:26:35,1380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,0,0,0,36,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,28,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12286,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
HB201201,201202,59,-74.968747,35.276297,07/03/2012-01:43:57,8530,0,0,0,0,0,0,0,24,1,0,1,0,3403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,884,0,0,0,0,0,0,0,0,0,59,4,0,0,0,0,0,0,26,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,13
HB201201,201202,111,-74.67163,38.559568,22/03/2012-15:47:32,1690,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,232,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
HB201201,201202,141,-72.994065,40.29316,24/03/2012-19:10:02,1010,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,250,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HB201201,201202,359,-70.682368,42.781653,27/04/2012-17:56:29,3650,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,45,0,1791,72,0,0,1,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,1,0,0,0,90,0,0,0,0,88,0,0,0,0,0,0,0,4481,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,404,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0
HB201201,201202,352,-70.592878,42.589177,27/04/2012-01:41:27,3650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,210,0,10,27,0,0,6,0,0,0,0,0,0,0,1,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,1055,0,0,0,0,131,0,0,0,0,0,0,0,39,0,17,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1860,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,90,0,0,0,0,0,0,0,0,0,0
HB201201,201202,232,-68.39077,41.542862,08/04/2012-00:08:38,1200,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,397,0,0,2,0,0,0,0,0,0,0,16,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,1639,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,1,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,5,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,1,0,0,0,0,0,0,0,0,2,0
HB201201,201202,201,-68.694237,41.162993,04/04/2012-22:02:17,1230,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0
HB201201,201202,293,-66.947317,41.808953,15/04/2012-10:41:02,1160,0,0,0,0,0,0,0,2,0,0,0,0,13,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,39,0,0,13,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,0,0,0,0,39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,1239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,2,7,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0
HB201201,201202,386,-67.374925,44.299722,01/05/2012-12:33:18,1380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0
HB201201,201202,224,-70.027123,42.034063,07/04/2012-01:20:10,3560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,2,0,0,0,0,0,0,26,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
HB201201,201202,348,-70.790993,42.412795,26/04/2012-16:19:31,3640,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,155,0,0,449,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,190,0,1398,0,0,222,0,0,0,5,0,0,0,0,0,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,1,0,0,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
HB201201,201202,245,-68.234165,42.702907,09/04/2012-21:01:06,1290,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,353,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,1,0
HB201201,201202,240,-67.71108,41.94746,09/04/2012-02:08:10,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,0,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,89,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0
HB201201,201202,22,-73.538353,38.466473,02/03/2012-09:27:42,1710,0,0,0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,1,0,0,0,0,19,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,3,0,0,0,0,228,0,0,550,0,8,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,2,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HB201201,201202,55,-75.02949,35.723733,06/03/2012-14:20:27,1610,0,0,0,0,5,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201201,201202,86,-71.189115,40.32355,20/03/2012-04:55:04,1060,0,0,0,0,0,0,0,0,1,0,0,0,1103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,35,0,0,0,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,12,0,1,0,0,0,0,2,0,0,0,0,0,32,0,0,0,22,1,0,0,0,0,0,0,1002,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1070,0,0,127,0,234,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,285,0,3,0,0,0,0,0,0,2,31,0,0,0,0,1,0,0,0,0,0
HB201201,201202,355,-70.320087,42.668792,27/04/2012-07:56:11,1260,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,30,0,0,24,0,0,28,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19,0,0,0,0,0,0,0,0,947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,5,4,4,0,0,12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0
HB201201,201202,350,-70.728888,42.391782,26/04/2012-20:27:42,3660,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,43,0,0,13,0,2,36,0,0,78,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,21,0,0,213,0,0,0,6,0,0,0,0,0,38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,35,1,0,0,17,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201201,201202,132,-73.67522,40.356768,24/03/2012-04:03:04,3140,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,126,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1339,0,9,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0
