cruiseid,cruise,station,beginlon,beginlat,begindatetime,stratum,AMMODYTES DUBIUS,UROPHYCIS TENUIS,LOPHIUS GASTROPHYSUS,CYCLOPTERUS LUMPUS,STOMATOPODA,TRACHURUS LATHAMI,LOPHIUS AMERICANUS,HEMITRIPTERUS AMERICANUS,LUMPENUS MACULATUS,ALOSA AESTIVALIS,PSEUDOPLEURONECTES AMERICANUS,SCOPHTHALMUS AQUOSUS,BROSME BROSME,SCORPAENIDAE,STERNOPTYCHIDAE,MORONE SAXATILIS,SPISULA SOLIDISSIMA,MENIDIA MENIDIA,SCYLIORHINUS RETIFER,GADIDAE,SQUALUS ACANTHIAS,PONTINUS LONGISPINIS,SPIRONTOCARIS LILJEBORGII,PARALEPIDAE,SYMPHURUS SP,HIPPOGLOSSUS HIPPOGLOSSUS,ENCHELYOPUS CIMBRIUS,LEBBEUS POLARIS,ALOSA PSEUDOHARENGUS,MYCTOPHIDAE,PANDALUS BOREALIS,MERLUCCIUS BILINEARIS,PANDALUS MONTAGUI,MELANOSTIGMA ATLANTICUM,DICHELOPANDALUS LEPTOCERUS,ARCTICA ISLANDICA,ZENOPSIS CONCHIFERA,POLLACHIUS VIRENS,OVALIPES OCELLATUS,BATHYPOLYPUS ARCTICUS,BATHYNECTES LONGISPINA,LOLIGO PEALEII,MUSTELUS CANIS,LEUCORAJA GARMANI,SYNGNATHIDAE,AMBLYRAJA RADIATA,CHLAMYS ISLANDICA,LYCENCHELYS VERRILLI,PORTUNIDAE,PRIONOTUS CAROLINUS,BEMBROPS GOBIOIDES,ACANTHOCARPUS ALEXANDRI,TORPEDO NOBILIANA,PERISTEDION MINIATUM,MYOXOCEPHALUS AENAEUS,HOMARUS AMERICANUS,LEUCORAJA ERINACEA,CLUPEA HARENGUS,UROPHYCIS CHUSS,DIPTURUS LAEVIS,ARGYROPELECUS ACULEATUS,GADUS MORHUA,POLYMIXIA LOWEI,PANDALUS PROPINQUUS,CANCER IRRORATUS,OPHIDION MARGINATUM,ASPIDOPHOROIDES MONOPTERYGIUS,MELANOGRAMMUS AEGLEFINUS,HIPPOGLOSSOIDES PLATESSOIDES,MONOLENE SESSILICAUDA,LIMANDA FERRUGINEA,TRASH SPECIES IN CATCH,PRIONOTUS EVOLANS,GADELLA IMBERBIS,REINHARDTIUS HIPPOGLOSSOIDES,TAUTOGOLABRUS ADSPERSUS,PARALICHTHYS DENTATUS,MAUROLICUS WEITZMANI,ARGENTINA STRIATA,MAJIDAE,HEMANTHIAS AUREORUBENS,MACRORHAMPHOSUS SCOLOPAX,PETROMYZON MARINUS,CONGER OCEANICUS,ETROPUS SP,CENTROPRISTIS STRIATA,MALACOCEPHALUS OCCIDENTALIS,HELICOLENUS DACTYLOPTERUS,CYNOSCION REGALIS,UROPHYCIS REGIA,CITHARICHTHYS CORNUTUS,SCOMBER SCOMBRUS,MALACORAJA SENTA,LIMULUS POLYPHEMUS,ANARHICHAS LUPUS,TRIGLOPS MURRAYI,GALATHEIDAE,STOLOTEUTHIS LEUCOPTERA,CONGRIDAE,PEPRILUS TRIACANTHUS,PARALICHTHYS OBLONGUS,PLACOPECTEN MAGELLANICUS,MACROZOARCES AMERICANUS,MACROURIDAE,ANTIGONIA CAPROS,CITHARICHTHYS ARCTIFRONS,LEUCORAJA OCELLATA,SEPIOLIDAE,LEPOPHIDIUM PROFUNDORUM,PASIPHAEA MULTIDENTATA,CHIONOECETES OPILIO,LUMPENUS LUMPRETAEFORMIS,CHLOROPHTHALMUS AGASSIZI,CRUSTACEA SHRIMP,SYNGNATHUS FUSCUS,GERYON QUINQUEDENS,PARASUDIS TRUCULENTA,PONTOPHILUS NORVEGICUS,CANCER BOREALIS,LOPHOLATILUS CHAMAELEONTICEPS,PLEURONECTIDAE,RAJA EGLANTERIA,GLYPTOCEPHALUS CYNOGLOSSUS,TRICHIURIDAE,ILLEX ILLECEBROSUS,MYOXOCEPHALUS OCTODECEMSPINOSUS,MENTICIRRHUS SAXATILIS,NEMICHTHYS SCOLOPACEUS,LITHODES MAJA,UROPHYCIS CHESTERI,MERLUCCIUS ALBIDUS,CALLINECTES SAPIDUS,MYXINE GLUTINOSA,STENOTOMUS CHRYSOPS,SEBASTES FASCIATUS,CRYPTACANTHODES MACULATUS,ALOSA SAPIDISSIMA,LOLIGO PLEII
HB201401,201402,224,-66.990277,41.08533,11/05/2014-06:02:27,1160,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,177,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,248,0,7,8,0,0,0,0,0,0,0,200,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,11,5,0,0,0,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,38,0,0,0,0,0,0,0,0,0,0,0,0
HB201401,201402,335,-70.658955,42.502813,29/05/2014-04:20:14,3660,0,7,0,0,0,0,3,1,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,3091,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,33,3,8,179,0,0,11,0,0,0,0,0,46,471,0,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,2,0,0,0
HB201401,201402,131,-73.15974,40.433708,18/04/2014-18:28:29,1010,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,11,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201401,201402,285,-67.718203,43.81324,18/05/2014-04:57:34,1360,0,58,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,6,0,0,2029,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,36,0,0,1,0,2,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,1,0,0,0,8,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0
HB201401,201402,299,-69.130167,41.909,20/05/2014-01:08:09,1240,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,10,0,0,0,0,740,0,0,109,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,42,36,0,0,2,0,4,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,431,0,0,0,4,0,0,0,0,38,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0
HB201401,201402,241,-65.870798,41.854173,12/05/2014-22:03:26,1170,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,17,0,0,4,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,49,0,0,0,3,0,1,0,0,0,0,7,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,103,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,48,4,0,0,0,0,0,0,0,0,1,0,0,0
HB201401,201402,110,-74.497,39.070833,15/04/2014-23:39:16,3230,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,73,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,1,0,0,0,121,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201401,201402,243,-65.845167,42.0875,13/05/2014-02:59:06,1290,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,80,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,0,0,0,0,2,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,66,0,0,0
HB201401,201402,144,-71.538197,40.94591,19/04/2014-19:45:54,1050,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,115,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,217,3,1,0,1,0,0,1,0,0,5,0,0,20,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,0,2,42,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
HB201401,201402,347,-70.1765,42.796,30/05/2014-11:43:41,1260,0,0,0,0,0,0,1,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,24,15,90,0,60,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,97,7,0,1,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,76,0,0,0
HB201401,201402,354,-69.8755,41.7125,31/05/2014-10:54:57,3560,413,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HB201401,201402,97,-73.237158,39.031532,14/04/2014-14:30:59,1740,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,38,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,12,0,0,0,0,0,0,0,0,18,46,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
HB201401,201402,106,-73.416737,38.631677,15/04/2014-10:24:11,1740,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,51,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,48,0,3,0,0,0,0,0,164,0,0,0,0,0,0,15,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,10,0,0,0,48,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,0,0,0,0,0,0,0,0,35,0,0,0,0
HB201401,201402,284,-67.572333,44.033,18/05/2014-01:45:06,1360,0,15,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,2,0,4,0,0,1577,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,0,0,0,7,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0
HB201401,201402,134,-72.678965,40.745808,19/04/2014-00:40:29,3080,0,0,0,0,0,0,2,0,0,6,19,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1699,3,65,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,23,2,0,0,0,13,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HB201401,201402,99,-72.873653,38.988035,14/04/2014-19:00:30,1750,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,4310,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,54,0,0,0,147,0,0,0,0,0,0,0,0,0,16,7,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,1525,0,0,0,0
HB201401,201402,187,-69.735145,41.711768,24/04/2014-12:05:09,1230,0,0,0,0,0,0,1,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,142,0,0,4998,0,0,1338,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4761,60,0,0,1,0,120,1,0,327,7,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,2,45,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0
HB201401,201402,111,-74.175845,39.322335,16/04/2014-12:46:22,3200,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,11,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201401,201402,185,-69.560167,41.523667,24/04/2014-06:34:26,1250,0,0,0,0,0,0,0,9,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,4,0,0,3,0,0,4,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
HB201401,201402,198,,,-,1190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,4,0,0,323,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201401,201402,159,-70.494775,40.216233,21/04/2014-05:11:15,1110,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,216,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,45,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,52,3,0,0,0,8,0,10,0,0,0,0,0,0,1,96,39,0,0,0,0,23,4,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201401,201402,126,-73.418167,40.431333,17/04/2014-18:41:20,3110,0,0,0,0,0,0,0,1,0,0,10,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,210,179,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201401,201402,189,-69.961833,42.158147,07/05/2014-01:04:52,1270,0,5,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,38,0,4,0,1,866,0,0,59,0,0,0,0,21,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,35,290,0,0,1,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,24,8,1,0,0,3,0,0,0,1,0,1,0,1,0,0,0,0,7,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0
HB201401,201402,145,-71.481348,41.22413,19/04/2014-22:22:41,3450,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,42,3,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,31,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0
HB201401,201402,316,-69.561798,42.806553,22/05/2014-12:45:19,1370,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,25,0,1,6867,0,1,8,0,0,1,0,11,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,9,404,0,0,0,0,7,0,0,0,14,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,24,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,335,0,1,0
HB201401,201402,237,-66.166167,41.5155,12/05/2014-10:54:08,1160,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,10,0,12,1,0,0,0,0,0,0,0,250,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2803,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
HB201401,201402,282,-68.100295,44.088828,17/05/2014-18:18:52,1390,0,7,0,0,0,0,4,1,0,6,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,7,0,619,4866,347,0,2245,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,2,4,0,0,0,0,0,0,0,0,35,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,73,1,0,0,0,19,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0
HB201401,201402,287,-67.867945,43.622323,18/05/2014-10:43:06,1360,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,3,0,7,0,0,1191,1,0,4,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,49,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1056,0,0,0,1,0,0,0,9,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0
HB201401,201402,300,-69.087572,42.021552,20/05/2014-04:49:09,1240,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,2415,0,0,96,0,0,0,0,11,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,46,111,0,0,0,0,0,0,0,0,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0,0,0,1,0,0,0,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471,0,0,0
HB201401,201402,328,-70.293193,41.858565,28/05/2014-11:54:57,3590,0,0,0,0,0,0,0,2,0,47,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25,7,20,0,0,0,0,0,48,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0
HB201401,201402,260,-66.800652,42.930397,14/05/2014-22:15:18,1360,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,36,0,0,2,0,0,6,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,3,2,0,0,3,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416,0,0,0
HB201401,201402,154,-70.44607,41.078055,20/04/2014-16:07:59,1090,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,22,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
HB201401,201402,245,-66.09809,42.018342,13/05/2014-10:04:14,1160,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,0,1,0,0,0,5,0,0,0,3,1,0,0,0,0,0,0,0,0,33,0,0,0,3,0,13,0,0,0,0,4,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201401,201402,298,-68.959553,41.824705,19/05/2014-22:58:32,1240,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,9,0,10,0,0,909,0,0,1172,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,144,101,0,0,3,0,0,0,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,3,22,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,141,0,1,0
HB201401,201402,289,-67.889833,43.108452,18/05/2014-17:30:16,1360,0,9,0,0,0,0,17,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,14,0,3,512,0,0,36,0,0,1,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,10,192,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,24,0,0,0,1,0,0,0,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,8,0,267,0,0,0
HB201401,201402,69,-70.757133,40.654117,11/04/2014-16:56:28,1060,0,0,0,0,0,0,3,0,0,6,0,17,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,46,0,0,182,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,80,1026,23,1,0,0,0,0,0,0,0,72,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,1,0,0,44,62,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
HB201401,201402,125,-73.538,40.4375,17/04/2014-17:25:44,3110,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,130,381,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
